0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,condition,sampleID,targetID,status,unknown
-5259,-5210,-4980,-4702,-4541,-4176,-3139,-3426,-2736,-2602,-2138,-1918,-1317,-1019,-202,87,397,1157,1587,1711,2514,2156,3096,3198,4316,4222,4910,5058,5089,6228,6329,7023,7003,7499,7820,8680,8721,9489,9398,10238,10564,10823,10645,11784,11965,12079,13185,13553,13333,14168,14621,15355,15898,16231,16809,17183,17951,18407,18838,20412,20873,21954,22881,23716,24306,25174,26788,27990,29325,30072,31293,33053,34732,36323,38835,40498,43080,44351,47479,50711,53716,56841,60264,64172,68316,72796,77686,83233,89333,95224,102301,109532,117233,126127,134490,144980,155607,166627,179449,191802,206455,221122,236332,253826,271081,289381,309154,328870,350415,371156,395014,416842,442097,464750,489807,512737,535821,562581,587347,609956,635404,658203,684511,708983,731807,753615,772538,792237,814630,833287,850990,867022,883280,899029,916886,931041,943289,957773,971183,979702,990987,1000835,1004795,1016994,1025578,1033020,1040738,1048454,1054182,1061149,1064565,1067682,1074747,1078221,1081827,1086687,1090372,1093614,1096605,1103338,1104921,1108043,1109244,1113993,1112001,1115261,1120393,1121930,1124794,1127257,1129896,1129921,1130120,1135385,1136345,1137549,1141168,1141122,1144079,1145508,ConditionB,known0,m12,absent,N
813,582,769,758,972,548,1480,1271,1605,1383,1476,1444,1591,1602,1569,1882,1738,2148,2000,1877,2114,2059,2425,2433,2789,2544,2635,2945,2761,3113,3017,3324,3580,3666,3794,4093,3955,4218,4157,4917,5279,5162,5546,6238,6091,6506,6686,6866,7563,8312,8573,8950,9775,10541,11111,12143,12970,13774,15028,16181,17239,18786,20304,22079,24418,26066,27596,30462,33170,36175,39256,42951,46821,51452,55749,61045,66115,72445,79158,86357,94651,103292,112943,123217,134629,146716,159729,174182,190068,206747,223914,243316,263727,285167,307802,330518,354731,379219,404145,427823,451851,473926,495159,514502,533980,546812,559335,570431,581312,588016,593222,598541,603126,608332,611240,615625,619238,623200,625549,630035,630614,634235,634904,637203,640739,640948,646190,647017,647662,650469,651292,651430,654712,654450,654501,658065,658133,660109,663014,661039,665206,665131,667122,667023,668877,667517,670416,668554,670232,670243,669601,674138,673394,675027,676273,673904,675679,673820,674819,675526,674841,676782,677353,678372,677752,679038,678722,676022,678785,678682,680496,679327,678909,681087,680925,681090,682126,681045,682450,684344,ConditionB,known0,m13,absent,N
-4258,-3848,-4290,-4709,-4095,-4216,-4287,-3620,-4019,-3797,-3498,-3457,-3635,-3775,-3371,-3353,-3398,-3281,-3176,-3170,-3474,-2980,-2537,-3397,-3145,-2304,-2854,-2842,-2827,-2656,-2762,-2664,-2479,-2464,-2151,-2435,-2053,-1633,-1910,-2192,-1860,-1740,-1906,-1437,-1598,-1671,-1612,-1530,-1432,-1244,-1139,-1038,-1048,-645,-457,-486,-707,-369,-280,9,-273,384,416,518,553,884,1555,2245,1847,2487,2711,3056,4105,3945,5098,5164,5878,6842,7429,8273,9294,10544,11720,13721,15058,16439,18237,20576,22266,24566,27443,30064,33989,37338,41288,45832,50106,56099,61900,67877,75124,83436,91417,101560,111378,123093,135183,150189,164739,180682,198552,216853,237896,259415,283646,309723,337113,366447,398255,432218,467462,505285,539399,583515,626146,672453,713159,763077,806442,853445,890134,929099,966874,997332,1030530,1049276,1072272,1086315,1101980,1112647,1121664,1128120,1137383,1147840,1141744,1149826,1158238,1163127,1164427,1165331,1172033,1177434,1173965,1182410,1186882,1187316,1187534,1192726,1194491,1199089,1195839,1198506,1205268,1203757,1208819,1206431,1210231,1206998,1209337,1214840,1216062,1216131,1220848,1218820,1225413,1216395,1227532,1225088,1231329,1220161,ConditionB,known0,m14,absent,N
-3158,-2829,-2897,-2445,-2138,-1710,-1460,-1009,-1073,-46,129,613,332,899,1365,1725,2309,2474,2683,3018,3225,3642,4068,4373,4757,5009,5000,5669,5931,6138,6402,6857,6944,7594,7542,8103,8054,8405,8916,9007,9477,9477,9575,9643,10159,10343,10710,10746,10943,11455,11468,11989,12479,12867,12761,12837,12885,13428,13774,14463,14424,14980,15270,15677,16104,16397,17484,17071,18072,18852,18693,19643,20565,20864,21697,22432,23538,23846,24532,26915,27639,29340,31142,32681,34332,36457,38521,41141,43773,46408,49739,53402,57290,61241,65745,70643,75740,81661,87987,95506,102164,110073,118059,127856,137434,147140,158113,170177,182070,194849,207860,222391,238360,254025,270699,286861,304685,322536,342004,360539,378371,398919,419104,439299,463009,482158,502358,524009,543664,560890,582882,601443,622343,634365,652184,665004,681339,695012,706178,716883,726307,734379,743530,750849,755765,762239,766200,773489,776479,779979,784768,787348,790610,794764,798283,799826,802497,803713,809866,811884,814299,815560,817817,820978,823234,826628,827376,827666,831905,833002,835002,837387,839213,839799,841342,843542,844166,845605,847788,849021,ConditionB,known0,m15,absent,N
5121,5613,4924,5340,5902,5938,6122,5962,6540,6621,7447,7639,7760,8647,8249,8766,9180,9078,9507,9601,9970,10426,10215,10058,10758,10906,11329,11071,11855,12159,12182,12312,12396,12862,13282,13238,14332,14634,14326,14690,15481,15235,15950,16910,16959,18253,17607,18346,18690,19639,19543,20835,21750,22673,23328,24387,25400,26540,27913,28884,30467,32355,34092,36462,37895,39955,43563,46420,48848,53108,56524,61193,65634,71711,76587,83367,90174,97873,106624,115753,125508,136752,149012,161796,176818,192968,208656,227138,246841,267798,290512,314806,339794,367020,394298,423500,454396,485721,515209,548003,577732,607552,636184,663701,688576,711345,730598,748276,762988,775818,787417,797218,806495,814418,817766,824566,829882,836667,838028,846002,850309,856351,858400,864021,868963,870005,872938,876994,879715,883804,887283,887309,890593,894774,893981,896606,898429,902491,903394,904085,909009,908424,913623,910568,910306,916666,917341,914683,917193,919498,921348,919118,923939,926225,927414,927115,927096,928314,928228,929221,930247,930587,934608,934123,934152,935031,936620,937032,938684,937913,935649,936767,940323,929281,938099,939178,940797,943233,937581,937566,ConditionB,known0,m16,present,N
-77,-598,7,-180,-133,-166,-405,-155,-460,-50,257,205,18,468,179,55,443,304,445,420,341,376,198,-63,751,780,823,655,479,575,442,656,585,861,717,577,935,947,984,938,1086,1033,1070,1613,1212,1795,1144,1544,1665,1464,1868,2016,2083,2110,1775,1935,1767,2011,2658,2139,2651,2371,2551,2782,3114,3251,3249,3241,3257,3419,3791,3890,4155,4427,4892,5345,5199,5941,5860,6595,7582,8265,8846,9717,10366,11176,12202,13513,14983,16340,17864,19575,20962,23610,26068,28275,31305,34060,38191,41648,45804,50115,55029,60099,66032,71851,78862,85912,94172,101428,109480,118572,128454,137526,148219,159068,169949,181375,192835,205732,218383,230974,243169,256651,269747,282708,295147,308334,320937,333455,344893,355034,365953,374876,384076,390374,399424,405354,411831,418499,424786,427167,431492,432806,438373,441440,443481,446116,446988,449122,451369,450769,452801,457708,458588,460047,460353,461071,462178,464262,465286,466947,469005,467526,471084,467832,469534,472593,472697,471844,473765,474850,476595,474375,475969,473168,477032,477850,475701,477914,ConditionB,known0,m17,absent,N
-690,-503,-769,-447,-309,69,-1,-112,-173,-434,-195,-42,11,-62,239,31,-361,93,31,-102,462,339,-304,430,-215,-155,205,-24,512,154,144,897,108,494,269,585,342,1100,225,526,616,391,622,499,398,625,579,995,555,524,834,921,599,1467,1087,970,1380,1425,1369,1297,1309,1480,1491,1494,1487,2184,1895,1960,2136,2114,2525,2856,2541,2902,3456,2898,3302,4004,4058,4123,4562,5029,5688,5888,6196,6308,7575,7709,8592,9315,9953,10488,11655,12187,13078,14136,15598,16842,17943,19209,20890,21796,23352,25243,27937,29637,31307,33971,36618,38933,41945,45075,48076,51905,55368,59404,63551,67505,72727,77491,82360,88418,93636,100250,106033,113122,119527,126562,133979,142040,149330,157063,164678,172146,181226,190103,198058,205720,214342,223136,230156,238076,245573,252671,259802,266544,272517,278697,284242,289416,294463,299360,303228,306518,310509,313945,316039,319241,320974,323810,325608,327421,329272,329845,331192,333587,334462,336077,336908,338790,338596,339974,341121,341937,343112,343869,345841,345985,347254,347386,ConditionB,known0,m18,absent,N
-4051,-4118,-3803,-3994,-4222,-4172,-3718,-3361,-3585,-4105,-4043,-3460,-3574,-3910,-3522,-3099,-3609,-3645,-3902,-3199,-3406,-3037,-3272,-3307,-3206,-3478,-3392,-2846,-2721,-3122,-3258,-2977,-2228,-2764,-2189,-2569,-2631,-2116,-2494,-2361,-2360,-1822,-1836,-1401,-2082,-1186,-1204,-1035,-823,-690,-546,-777,-223,181,518,435,624,1166,1267,1539,2480,2405,3639,4008,4863,5053,6321,6876,7643,8803,9432,10808,12466,13515,14999,16862,19446,21252,23641,25844,29455,32352,35151,39081,44047,48837,53785,59224,66240,72476,80373,88175,98125,107362,118600,131124,144188,158434,173106,190193,207661,225738,244868,266503,287797,308960,330321,350269,370422,388999,404824,419058,430271,439424,445426,451636,455555,459333,464132,466744,470060,472638,475069,476641,479757,480825,481642,484166,485402,485075,486769,488099,488818,489572,490331,491734,491066,491578,491439,492287,492721,493197,493209,493234,493318,493583,492987,492919,494065,494024,492940,491828,492110,492336,491423,491830,491432,491055,491311,490236,489884,490152,489572,489304,489409,488188,487687,488291,486318,488117,488137,487947,486104,484451,485318,487181,485381,485263,485346,488298,ConditionB,known0,m19,absent,N
4877,5312,5859,5444,5679,5877,5667,5782,6039,6128,6019,5907,6307,6340,6524,6617,6774,7089,7116,7020,6930,7209,7070,7336,7421,7774,7299,7496,7786,7665,8037,8032,8644,8545,8871,9271,8926,9432,9640,9716,10086,10331,10526,10879,11887,12081,12547,12974,13338,14080,15259,15865,16824,17623,18574,20155,21362,22753,24453,26504,28221,30338,32871,36166,39041,42402,46822,51006,55728,61194,66932,74006,81461,90078,99654,109766,122260,134466,148880,165525,183253,202672,225649,249267,275874,305984,338632,374138,413685,456691,503894,552095,604656,663834,726246,790207,858168,929579,999134,1065578,1129459,1193931,1252213,1294806,1333731,1361170,1382952,1398893,1415445,1424448,1432853,1438766,1451445,1452952,1453965,1461250,1473443,1471550,1476272,1477648,1481103,1492555,1482314,1497062,1493875,1499859,1495140,1503960,1502258,1503891,1503036,1500647,1509186,1507283,1505418,1507908,1511801,1510952,1516270,1518560,1518555,1515192,1520748,1526013,1516547,1522049,1523902,1524373,1526914,1519649,1520317,1527971,1523981,1526423,1534446,1528386,1528573,1529198,1537199,1536313,1531448,1530151,1538183,1535036,1538510,1535807,1536810,1529720,1536870,1540337,1539949,1541081,1544518,1541659,1551403,1538943,1549481,1544072,1552642,1539039,ConditionB,known0,m20,absent,N
8336,7197,8412,8392,7976,7998,8139,8014,8329,8501,8179,8509,8307,8515,8584,8437,8495,8922,8243,8614,8692,8236,9117,9009,9098,8731,9011,8983,9124,9209,9043,9038,9339,8730,8742,9374,9599,9709,9298,9354,9272,9526,9940,10147,9661,9632,9865,9936,10337,10261,9931,9987,10231,10638,10382,10573,10469,10888,10855,11748,10770,11174,11632,11503,11428,11775,12295,12523,12632,13090,13538,13680,13698,14221,15007,15188,16144,16267,17368,17374,18764,19559,20965,22319,23675,24809,26636,28572,29770,32180,34756,37444,40785,43749,47539,51690,56559,60895,67179,72725,80419,88088,95861,105735,116113,127109,139672,153963,168285,185233,202634,221531,241897,263643,287060,312287,337331,362747,389514,414782,439341,461017,481903,498930,511392,523248,531788,538647,544797,549388,552991,557561,560194,564431,567001,570469,572527,574390,576990,578870,581969,583076,585979,586350,588676,588292,593308,593831,595038,597883,597047,599251,601040,602562,603876,605488,603520,604927,610830,609170,611259,611879,611401,613295,613782,616236,617067,616866,615050,619104,621508,622250,619893,622287,618994,620104,621696,621799,625561,626103,ConditionB,known0,m21,absent,N
-4720,-4798,-4633,-4638,-4063,-3840,-4148,-3997,-4170,-3990,-3851,-3562,-3379,-3434,-3175,-3154,-3102,-3108,-2612,-2442,-2688,-2621,-2464,-2299,-2093,-1928,-1790,-1649,-1646,-1600,-1187,-1369,-554,-971,-670,-323,-906,-241,211,187,772,876,803,1170,1558,1431,2060,2638,3018,3499,4063,4927,5353,6433,7438,8179,8932,10079,11137,12518,14322,16175,18158,20536,22694,25659,29066,32641,36374,41060,45772,51462,57866,65077,73301,81729,91915,103819,115867,130120,146374,163562,183314,205720,230893,258737,290736,326140,365384,407264,455368,507048,566424,628714,698731,771832,856046,944065,1039175,1136042,1235578,1335848,1435942,1534960,1622806,1701495,1764717,1813883,1853035,1877882,1897521,1914769,1928987,1937513,1948820,1959954,1967159,1975097,1984281,1990273,1995533,2002759,2006526,2016993,2020465,2023062,2025748,2033018,2035448,2041558,2042992,2047629,2050594,2053472,2057414,2058281,2061465,2065635,2065723,2072632,2072931,2072754,2078966,2084838,2086886,2090233,2090567,2093447,2095860,2099760,2099386,2101058,2103414,2108974,2109032,2114407,2113540,2115142,2116195,2121459,2119265,2124683,2127761,2123407,2127904,2126700,2127377,2130576,2131027,2133638,2134473,2130697,2135560,2137564,2139105,2137849,2142847,2143947,2140024,2143428,ConditionB,known0,m22,absent,N
-3037,-2539,-2735,-1384,-1295,-609,-640,-977,-1,427,223,723,1354,1541,1849,2074,2994,2732,3766,3461,4762,4555,5442,5279,5454,6283,6904,7360,7767,7906,8476,8888,9562,9987,10457,10659,11561,11856,11949,12972,13733,13825,14673,15200,16825,17021,18018,18433,19394,20340,21952,22976,23873,25200,26690,28593,30381,31992,34227,36434,39254,41898,44847,48626,51663,55687,60310,65599,70170,76558,81803,89766,96752,106468,115863,124981,136162,148599,162390,176582,193753,210607,229277,250921,273617,298349,325359,353552,384720,418847,454353,491691,531072,572790,616675,660860,706780,752834,798430,844431,893035,936351,982282,1020233,1056192,1088876,1115468,1144134,1163891,1182638,1198853,1214526,1226225,1236115,1249646,1255893,1265597,1271403,1280888,1285607,1293332,1296236,1300032,1306186,1311164,1316382,1322042,1325295,1328199,1327804,1336531,1340158,1341371,1341488,1346783,1350986,1350872,1356303,1355001,1356242,1358887,1361111,1363082,1362339,1365748,1367195,1375213,1371210,1373410,1374840,1373957,1379397,1380629,1381653,1379597,1384849,1383242,1385036,1386437,1384772,1387604,1385351,1387315,1389385,1394492,1393128,1393333,1396770,1394065,1395175,1396453,1400179,1399188,1400157,1401011,1399845,1401192,1403589,1402459,1399460,ConditionB,known0,m23,absent,N
8962,9346,9939,11017,11516,12175,13008,14117,14947,16321,17389,18371,20325,21784,23570,25181,27587,29538,32320,35200,38230,42112,46255,50705,55454,60835,67514,73536,81831,90762,100435,110764,123234,136161,151551,168401,185992,206070,229031,252834,280083,308019,339025,374574,411234,450385,491008,534806,581097,628234,675582,726295,773860,819691,866574,904724,942318,968767,995613,1015785,1030646,1044034,1055208,1064547,1076078,1086888,1094497,1100600,1108640,1112939,1119022,1124314,1129672,1130778,1134750,1139600,1145621,1151767,1151553,1156936,1161413,1164462,1163742,1167384,1170633,1169557,1175653,1173680,1174413,1173578,1174862,1176598,1173435,1178792,1180140,1178930,1180105,1182991,1181330,1183959,1185703,1184374,1186967,1186451,1188734,1187973,1192300,1191102,1191762,1189999,1191518,1196311,1200812,1203350,1207212,1204406,1205121,1212257,1211944,1213563,1213985,1214060,1218490,1217301,1219560,1217512,1221125,1221820,1220369,1225705,1225374,1226583,1229257,1228653,1230604,1227714,1230062,1235107,1232434,1234651,1235647,1235355,1240899,1240180,1240249,1238549,1241236,1242724,1240438,1241955,1243542,1244543,1243953,1247705,1247384,1248544,1250640,1246235,1248642,1248259,1247451,1248077,1249839,1249819,1251803,1251779,1253299,1252017,1253802,1251660,1254015,1254501,1253546,1253949,1254047,1255658,1255280,1255992,1260661,1259754,ConditionB,known0,m24,present,N
476,1003,1308,796,1854,1887,1734,2063,2656,2714,3337,3780,3480,4043,4006,4536,4552,5018,5538,5763,6236,6194,6217,6830,7159,7299,7607,8262,8597,9159,8901,9239,9913,9791,10170,10607,11274,11381,12330,12563,12851,12998,12944,14075,14528,14859,15419,15651,16781,17479,17493,18960,19247,20365,21232,22118,23217,24322,25741,27348,28481,30519,31632,33822,35260,38003,39762,42242,45074,48423,51053,54662,58091,61882,66215,71191,76023,81481,87486,93928,101121,108052,117216,125572,135124,145215,156512,168319,180079,193590,207943,223678,240137,257936,276427,296468,317850,338791,362962,387671,411734,438549,464632,491016,516740,545327,574195,602884,629604,657050,682535,707839,736221,757366,780752,802127,817827,832638,847917,861270,872161,883558,892951,901204,907317,913460,917363,925247,932810,935999,941303,945239,949529,951222,954077,956610,960972,965053,966063,971088,973797,975568,978807,980598,981744,982272,982916,988983,990580,990472,992925,995743,995523,999838,999173,1002574,1002218,1005336,1004970,1006651,1009550,1008359,1009680,1010450,1013027,1013042,1014453,1014983,1015053,1017209,1017820,1014902,1019121,1019347,1018611,1018810,1021491,1022177,1023969,1023390,ConditionB,known0,m25,absent,N
-4378,-4348,-3966,-4129,-3981,-3804,-3881,-3795,-3595,-3502,-3999,-3366,-3737,-3518,-3484,-3047,-3094,-3314,-3251,-3141,-2901,-3027,-2731,-2797,-2644,-2319,-2564,-2178,-2416,-1894,-2059,-2170,-1936,-1975,-1643,-1849,-1258,-1242,-1419,-1053,-941,-886,-426,-439,44,406,286,438,1012,1606,2216,1815,2695,3219,3802,4437,5142,6031,6873,8042,8650,9824,11125,12542,14123,16176,18166,20066,22395,24890,28429,31568,35259,39558,44266,49288,55373,61584,69283,77291,86563,96226,108031,120364,134042,149495,167581,187033,208822,232593,258637,288502,321338,356706,396136,437732,485021,534083,584816,643051,704522,767068,830736,898841,962231,1025279,1085852,1138387,1184987,1219167,1248694,1273909,1287129,1299765,1308257,1318719,1326821,1331852,1336537,1343792,1348997,1348559,1361984,1370979,1369924,1375150,1380907,1383178,1381992,1385885,1390139,1392092,1393219,1394831,1398635,1401133,1403241,1403499,1406724,1408197,1411864,1410938,1410134,1412680,1411872,1414309,1416849,1417233,1417508,1419266,1420772,1421193,1425481,1424216,1424963,1424231,1423212,1423085,1428187,1428464,1429509,1429583,1431279,1432199,1433793,1431748,1431928,1434662,1436232,1437814,1434219,1435111,1437083,1437939,1438913,1436251,1439187,1440149,1440396,1438744,ConditionB,known0,m26,absent,N
-7498,-6376,-6582,-6634,-6644,-6380,-5373,-6200,-5114,-6115,-5262,-6938,-5618,-5674,-5495,-4535,-4716,-6512,-6357,-5145,-4531,-4884,-5953,-6715,-5438,-4139,-4999,-5746,-4808,-4566,-4965,-5248,-2596,-3241,-4057,-3050,-4376,-3592,-2318,-3422,-1754,-4575,-1270,-2318,-999,-1630,-693,-1377,-426,-842,605,555,2588,756,1772,2978,3792,5314,6023,6544,7126,9659,10069,10683,13367,13930,14831,17636,19413,22601,23562,26832,29728,33199,36681,40130,44789,49943,56246,62472,69173,75508,81139,90099,99562,110507,122852,147974,162749,178794,195605,214736,236091,256024,280383,306038,334397,363678,394993,427798,462772,499444,532957,572381,612812,650824,691477,730162,768370,807288,842235,873942,901797,930755,952729,974437,991391,1006467,1018309,1028673,1036612,1042283,1048854,1056128,1070730,1075861,1080622,1083548,1090012,1090854,1091259,1093551,1098046,1096858,1097640,1101707,1101925,1102301,1104257,1103724,1107090,1106959,1107845,1107916,1108300,1109709,1108327,1109812,1110234,1109525,1112561,1114236,1113625,1112948,1112919,1114543,1113756,1115613,1117622,1115260,1117459,1118601,1119126,1119855,1117845,1120622,1119707,1120023,1120641,1119749,1121790,1121005,1122116,1122222,1124547,1124631,1123316,1125434,1124079,1125772,ConditionB,known0,m27,absent,N
